frequency_hz,first_real,first_imag,second_real,second_imag
10.96478196143,-0.7890351276925,-0.103391357165,-0.7890351276925,-0.103391357165
11.09174815262,-0.7892650934299,-0.1022273702916,-0.7892650934299,-0.1022273702916
11.22018454302,-0.7894898973712,-0.1010760306762,-0.7894898973712,-0.1010760306762
11.35010815672,-0.7897096537623,-0.09993721598148,-0.7897096537623,-0.09993721598148
11.48153621497,-0.7899244743929,-0.09881080452348,-0.7899244743929,-0.09881080452348
11.6144861384,-0.7901344686463,-0.09769667528876,-0.7901344686463,-0.09769667528876
11.7489755494,-0.7903397435478,-0.09659470795018,-0.7903397435478,-0.09659470795018
11.88502227437,-0.7905404038124,-0.09550478288199,-0.7905404038124,-0.09550478288199
12.02264434617,-0.7907365518925,-0.09442678117382,-0.7907365518925,-0.09442678117382
12.16186000646,-0.7909282880233,-0.09336058464391,-0.7909282880233,-0.09336058464391
12.30268770812,-0.7911157102685,-0.09230607585154,-0.7911157102685,-0.09230607585154
12.44514611771,-0.791298914565,-0.09126313810852,-0.791298914565,-0.09126313810852
12.58925411794,-0.7914779947663,-0.09023165549004,-0.7914779947663,-0.09023165549004
12.73503081017,-0.7916530426858,-0.08921151284469,-0.7916530426858,-0.08921151284469
12.88249551693,-0.7918241481389,-0.08820259580381,-0.7918241481389,-0.08820259580381
13.03166778452,-0.7919913989841,-0.08720479079009,-0.7919913989841,-0.08720479079009
13.18256738556,-0.7921548811643,-0.08621798502557,-0.7921548811643,-0.08621798502557
13.33521432163,-0.7923146787459,-0.08524206653896,-0.7923146787459,-0.08524206653896
13.48962882592,-0.7924708739586,-0.08427692417237,-0.7924708739586,-0.08427692417237
13.64583136589,-0.7926235472334,-0.08332244758735,-0.7926235472334,-0.08332244758735
13.80384264603,-0.7927727772406,-0.08237852727055,-0.7927727772406,-0.08237852727055
13.96368361056,-0.7929186409264,-0.08144505453864,-0.7929186409264,-0.08144505453864
14.12537544623,-0.7930612135497,-0.0805219215428,-0.7930612135497,-0.0805219215428
14.28893958511,-0.793200568717,-0.0796090212727,-0.793200568717,-0.0796090212727
14.45439770746,-0.7933367784178,-0.07870624755998,-0.7933367784178,-0.07870624755998
14.62177174457,-0.7934699130589,-0.07781349508127,-0.7934699130589,-0.07781349508127
14.79108388168,-0.7936000414974,-0.07693065936071,-0.7936000414974,-0.07693065936071
14.96235656094,-0.7937272310741,-0.07605763677218,-0.7937272310741,-0.07605763677218
15.13561248436,-0.7938515476454,-0.07519432454093,-0.7938515476454,-0.07519432454093
15.31087461682,-0.7939730556154,-0.07434062074499,-0.7939730556154,-0.07434062074499
15.48816618913,-0.7940918179663,-0.07349642431607,-0.7940918179663,-0.07349642431607
15.66751070108,-0.7942078962892,-0.07266163504019,-0.7942078962892,-0.07266163504019
15.84893192461,-0.7943213508137,-0.07183615355791,-0.7943213508137,-0.07183615355791
